concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason,partition_0
21048283,1 ML Naltrexone 1 MG/ML Oral Suspension,Drug,RxNorm Extension,Quant Clinical Drug,S,OMOP301944,2017-08-24,2099-12-31,,1
42833541,naltrexone hydrochloride 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,76519116005,2018-01-01,2099-12-31,,1
36470278,methylnaltrexone bromide 150mg/1 / 8mg/.4mL / 12mg/.6mL ORAL. SUBCUTANEOUS INJECTION. SOLUTION. TABLET [relistor],Drug,SPL,Prescription Drug,C,4c719f94-71b7-4293-b239-7a8928014b0e,2008-04-24,2099-12-31,,1
3982836,naltrexone hydrochloride 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,23155088601,2023-11-01,2099-12-31,,1
45850450,methylnaltrexone bromide KIT [relistor],Drug,NDC,9-digit NDC,,656490553,2008-08-01,2099-12-31,,1
37618066,naltrexone KIT [vivitrol],Drug,SPL,Prescription Drug,C,cfa11721-aed7-414b-9f51-a744a873cf4d,2006-06-13,2099-12-31,,1
21027603,Naltrexone 50 MG Oral Tablet [Nalorex] Box of 28 by Sigma-Tau,Drug,RxNorm Extension,Marketed Product,S,OMOP280307,2017-08-24,2099-12-31,,1
45023949,naltrexone 380 MG Injection [Vivitrol],Drug,NDC,11-digit NDC,,65757030001,2007-06-01,2099-12-31,,1
36938210,naltrexone 4.5 MG Oral Capsule by Drug Tariff Special Order,Drug,RxNorm Extension,Marketed Product,S,OMOP5199519,2023-05-22,2099-12-31,,1
45047655,Methylnaltrexone bromide 12 mg/.6mL INJECTION. SOLUTION [Relistor],Drug,NDC,9-digit NDC,,065649551,2013-08-05,2099-12-31,,1
40718186,1 ML Naltrexone 5 MG/ML Oral Solution,Drug,RxNorm Extension,Quant Clinical Drug,S,OMOP4738823,2018-06-04,2099-12-31,,1
35412494,Naltrexone 50 MG Delayed Release Oral Tablet [NALTREXONE ACCORD] Box of 28,Drug,RxNorm Extension,Branded Drug Box,S,OMOP1146079,2017-08-24,2099-12-31,,1
40825236,Naltrexone 50 MG Oral Tablet [Nrexon Hcl Neuraxpharm],Drug,RxNorm Extension,Branded Drug,,OMOP2023198,2017-07-30,2017-08-23,U,1
21225595,Naltrexone 4.5mg capsules 1 capsule,Drug,dm+d,VMPP,,8822311000001104,1970-01-01,2099-12-31,,1
44945211,Naltrexone Hydrochloride ORAL 20131007 TABLET. FILM COATED [Naltrexone Hydrochloride],Drug,NDC,9-digit NDC,,052125727,2013-11-04,2099-12-31,,1
21038472,1 ML Naltrexone 0.6 MG/ML Oral Solution,Drug,RxNorm Extension,Quant Clinical Drug,S,OMOP301948,2017-08-24,2099-12-31,,1
1215174,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,SPL,Prescription Drug,C,b8cffe88-be5b-3bf9-e053-2a95a90a3aa1,2018-07-19,2099-12-31,,1
44387023,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,SPL,Prescription Drug,C,5939ef66-5499-b24a-e053-2a91aa0a0ec1,2012-12-10,2099-12-31,,1
44490912,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,NDC,9-digit NDC,,691890499,2016-02-10,2099-12-31,,1
3159717,Morphine sulphate 60mg + naltrexone hydrochloride 2.4mg m/r capsule,Drug,Nebraska Lexicon,Pharma/Biol Product,,444490005,2017-07-30,2017-07-31,U,1
45774488,bupropion hydrochloride 90 MG / naltrexone hydrochloride 8 MG [Contrave],Drug,RxNorm,Branded Drug Comp,S,1551470,2014-12-01,2099-12-31,,1
40884593,Naltrexone 50 MG Oral Tablet Box of 28 by Kera,Drug,RxNorm Extension,Marketed Product,S,OMOP2082555,2017-08-24,2099-12-31,,1
36154733,ADDEX-1000 - naltrexone pellet. implantable,Drug,SPL,Prescription Drug,C,6c52a716-44fb-c0a7-e053-2991aa0a93f3,2022-10-04,2099-12-31,,1
35515480,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,SPL,Prescription Drug,C,8bd401f3-7879-472c-9a54-8ac386ad5f7f,2012-02-29,2099-12-31,,1
42644670,naltrexone hydrochloride 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,71335148003,2020-04-01,2099-12-31,,1
40165037,Morphine / Naltrexone Oral Capsule,Drug,RxNorm,Clinical Drug Form,,859957,2009-09-06,2009-10-03,U,1
46274189,methylnaltrexone bromide,Drug,RxNorm,Precise Ingredient,,979111,2015-09-08,2099-12-31,,1
36293525,Naltrexone Accord filmomh. tabl. (deelb.) 28x 50mg,Drug,GGR,Drug Product,,mpp3086428,2017-12-26,2018-08-31,D,1
41228137,Naltrexone 50 MG Delayed Release Oral Tablet [Nalorex] Box of 30 by Gerke,Drug,RxNorm Extension,Marketed Product,S,OMOP2426099,2017-08-24,2099-12-31,,1
35880715,Naltrexone 50 Mg,Drug,NCCD,Drug Product,,182101,2020-10-02,2099-12-31,,1
35767346,Naltrexone 50 MG Delayed Release Oral Tablet [Opizone] Box of 28 by Genus,Drug,RxNorm Extension,Marketed Product,S,OMOP2768807,2017-08-24,2099-12-31,,1
42642937,NALTREXONE HYDROCHLORIDE - naltrexone hydrochloride tablet. film coated,Drug,SPL,Prescription Drug,C,838a1e88-1179-4a2a-a737-8ce008bb96a7,2023-03-30,2099-12-31,,1
45384777,Methylnaltrexone Bromide 12 MG/0.6ML Subcutaneous Kit,Drug,GPI,GPI,,52580050106420,1970-01-01,2099-12-31,,1
43320495,Naltrexone Hydrochloride (Gh) 50 Mg Tablet,Drug,AMT,Trade Product Unit,,113391000036109,2016-11-01,2099-12-31,,1
35531244,naltrexone hydrochloride 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,63629104601,2019-09-01,2099-12-31,,1
44430926,methylnaltrexone bromide 150 MG Oral Tablet [Relistor],Drug,NDC,11-digit NDC,,65649015006,2016-09-01,2099-12-31,,1
36966521,naltrexone 4.5 MG Oral Capsule Box of 30 by Drug Tariff Special Order,Drug,RxNorm Extension,Marketed Product,S,OMOP5199522,2023-05-22,2099-12-31,,1
43695221,Naltrexone 50 MG Oral Tablet [Naltrexon Hcl Aop],Drug,RxNorm Extension,Branded Drug,S,OMOP675754,2017-08-24,2099-12-31,,1
46327768,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,SPL,Prescription Drug,C,b2d3dda1-d90d-4c0f-bd36-ecac2b1482aa,2009-07-29,2099-12-31,,1
46331461,naltrexone hydrochloride 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,43063059115,2015-09-01,2021-10-01,D,1
40719700,0.6 ML methylnaltrexone 20 MG/ML Injectable Solution [Relistor] Box of 7 by Biovitrum,Drug,RxNorm Extension,Marketed Product,S,OMOP4738000,2018-06-04,2099-12-31,,1
35605492,naltrexone 380 MG,Drug,RxNorm,Clinical Drug Comp,S,1740870,2016-05-02,2099-12-31,,1
36173828,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,SPL,Prescription Drug,C,d1502300-eed7-41de-b4a7-4cea776387ce,2013-09-23,2099-12-31,,1
45125984,Naltrexone hydrochloride 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,65694010003,2014-01-01,2018-01-01,D,1
36944174,naltrexone 50 MG Oral Tablet by Aop Orphanc,Drug,RxNorm Extension,Marketed Product,S,OMOP5199523,2023-05-22,2099-12-31,,1
35757862,Naltrexone Delayed Release Oral Tablet [Adepend],Drug,RxNorm Extension,Branded Drug Form,S,OMOP2759323,2017-08-24,2099-12-31,,1
35786437,100 ML Naltrexone 1 MG/ML Oral Solution by Drug Tariff Special Order,Drug,RxNorm Extension,Marketed Product,S,OMOP2787898,2017-08-24,2099-12-31,,1
21295709,Naltrexone 2mg/5ml oral solution,Drug,dm+d,AMP,,12255111000001107,1970-01-01,2099-12-31,,1
40692863,Naltrexone 2.5mg capsules (Special Order) 1 capsule,Drug,dm+d,AMPP,,32871511000001107,1970-01-01,2099-12-31,,1
3975161,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,NDC,9-digit NDC,,721621566,2013-09-23,2099-12-31,,1
40166414,naltrexone hydrochloride 3.2 MG,Drug,RxNorm,Clinical Drug Comp,S,863552,2009-10-04,2099-12-31,,1
44383302,naltrexone hydrochloride and bupropion hydrochloride 8mg/1 / 90mg/1 ORAL TABLET. EXTENDED RELEASE [contrave extended-release],Drug,SPL,Prescription Drug,C,52159413-ff52-13a3-e054-00144ff8d46c,2014-10-22,2099-12-31,,1
45027915,Naltrexone 100 MG Oral Tablet [Depade],Drug,NDC,11-digit NDC,,00406011903,2007-06-01,2012-12-01,D,1
44784878,naltrexone hydrochloride 50 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,1483744,2014-01-06,2099-12-31,,1
2051348,naltrexone 25 MG Oral Tablet [NALTRA] by Dreampharma,Drug,RxNorm Extension,Marketed Product,S,OMOP4951832,2020-07-31,2099-12-31,,1
597313,NALTREXONE HYDROCHLORIDE - naltrexone hydrochloride tablet. film coated,Drug,SPL,Prescription Drug,C,df73d163-8fd0-3c8f-e053-2a95a90a832e,2022-05-20,2099-12-31,,1
21147793,100 ML Naltrexone 1 MG/ML Oral Solution,Drug,RxNorm Extension,Quant Clinical Drug,S,OMOP324555,2017-08-24,2099-12-31,,1
46367152,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,NDC,9-digit NDC,,430630591,2009-07-29,2099-12-31,,1
44784876,naltrexone hydrochloride 25 MG [Depade],Drug,RxNorm,Branded Drug Comp,S,1483781,2014-01-06,2099-12-31,,1
35605494,naltrexone 380 MG [Vivitrol],Drug,RxNorm,Branded Drug Comp,S,1740873,2016-05-02,2099-12-31,,1
43166270,Naltrexone Delayed Release Oral Tablet,Drug,RxNorm Extension,Clinical Drug Form,S,OMOP459068,2017-08-24,2099-12-31,,1
43188231,Naltrexone 50 MG Delayed Release Oral Tablet [NALTREXONE MYLAN] Box of 28 by Mylan,Drug,RxNorm Extension,Marketed Product,S,OMOP459248,2017-08-24,2099-12-31,,1
36215684,methylnaltrexone Injectable Product,Drug,RxNorm,Clinical Dose Group,C,1156739,2016-08-01,2099-12-31,,1
35759032,Naltrexone 50 MG Delayed Release Oral Tablet by Waymade,Drug,RxNorm Extension,Marketed Product,S,OMOP2760493,2017-08-24,2099-12-31,,1
35785819,0.6 ML methylnaltrexone 20 MG/ML Injection [Relistor] by TMC,Drug,RxNorm Extension,Marketed Product,S,OMOP2787280,2017-08-24,2099-12-31,,1
36062083,naltrexone 4.5 MG Oral Capsule Box of 1,Drug,RxNorm Extension,Clinical Drug Box,S,OMOP4988068,2020-08-17,2099-12-31,,1
45830403,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,NDC,9-digit NDC,,512240206,2013-09-23,2099-12-31,,1
19083012,Naltrexone 50 MG,Drug,RxNorm,Clinical Drug Comp,,328402,1970-01-01,2014-01-05,U,1
36922105,Naltrexone 4.5mg capsules 30 capsule,Drug,dm+d,VMPP,,40537311000001101,1970-01-01,2099-12-31,,1
42808562,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,SPL,Prescription Drug,C,1f64bfb4-6360-4346-81a8-0adcb13b0fcf,2009-07-29,2099-12-31,,1
44530414,METHYLNALTREXONE BROMIDE,Drug,DPD,Ingredient,,OMOP113495,1970-01-01,2017-06-24,D,1
41061027,Naltrexone 50 MG Delayed Release Oral Tablet [Nalorex] Box of 30,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2258989,2017-08-24,2099-12-31,,1
45707100,RELISTOR - methylnaltrexone bromide tablet,Drug,SPL,Prescription Drug,C,c488fb7c-0a5b-487c-b452-996809d1cb99,2023-12-12,2099-12-31,,1
44487938,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,NDC,9-digit NDC,,680712156,2013-09-23,2099-12-31,,1
21183755,Naltrexone 3mg/5ml oral solution,Drug,dm+d,AMP,,12255811000001100,1970-01-01,2099-12-31,,1
43231676,NALTREXONE MYLAN,Drug,BDPM,Brand Name,,OMOP421806,1970-01-01,2017-07-16,D,1
44463389,12 HR Bupropion Hydrochloride 90 MG / Naltrexone hydrochloride 8 MG Extended Release Oral Tablet [Contrave],Drug,NDC,11-digit NDC,,50090286800,2017-03-01,2020-01-01,D,1
45774485,bupropion / naltrexone Extended Release Oral Tablet,Drug,RxNorm,Clinical Drug Form,S,1551466,2014-12-01,2099-12-31,,1
21199198,Naltrexone 25mg/5ml oral suspension,Drug,dm+d,VMP,,8669611000001100,1970-01-01,2099-12-31,,1
45224755,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,NDC,9-digit NDC,,548685574,2006-04-19,2099-12-31,,1
41134434,Naltrexone 50 MG Oral Tablet [Nalorex] Box of 30 by Kohlpharma,Drug,RxNorm Extension,Marketed Product,S,OMOP2332396,2017-08-24,2099-12-31,,1
41410722,0.6 ML methylnaltrexone 20 MG/ML Injectable Solution Box of 1,Drug,RxNorm Extension,Quant Clinical Box,S,OMOP2608684,2017-08-24,2099-12-31,,1
21145357,Naltrexone Oral Suspension,Drug,RxNorm Extension,Clinical Drug Form,S,OMOP280259,2017-08-24,2099-12-31,,1
21273411,Naltrexone 3mg capsules,Drug,dm+d,VMP,,11490411000001101,1970-01-01,2099-12-31,,1
21317867,Naltrexone 5mg/5ml oral solution 1 ml,Drug,dm+d,VMPP,,16106311000001105,1970-01-01,2099-12-31,,1
44852997,Naltrexone 112 MG/ML Injectable Suspension [Vivitrol],Drug,NDC,11-digit NDC,,63459030038,2008-03-01,2011-11-01,D,1
35531245,naltrexone hydrochloride 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,63629104701,2019-09-01,2099-12-31,,1
37137385,NALTREXONE HYDROCHLORIDE - naltrexone hydrochloride tablet. film coated,Drug,SPL,Prescription Drug,C,b09b4b5e-795a-48e7-b7cc-2e29f41c5660,2023-12-13,2099-12-31,,1
21065983,methylnaltrexone 20 MG/ML Prefilled Syringe [Relistor] Box of 1,Drug,RxNorm Extension,Branded Drug Box,S,OMOP264831,2017-08-24,2099-12-31,,1
36795435,Naltrexone Accord filmomh. tabl. (deelb.) 28x 50mg,Drug,GGR,Med Product Pack,,3086428,2021-10-15,2099-12-31,,1
1731960,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,SPL,Prescription Drug,C,02a7b3c7-42eb-056e-e063-6294a90ac13c,2018-04-27,2099-12-31,,1
40165110,naltrexone hydrochloride 2 MG,Drug,RxNorm,Clinical Drug Comp,S,859969,2009-09-06,2099-12-31,,1
21224250,Naltrexone 5mg/5ml oral suspension 100 ml,Drug,dm+d,VMPP,,24438811000001103,1970-01-01,2099-12-31,,1
35750697,Naltrexone 50 MG Delayed Release Oral Tablet [Opizone] by Genus,Drug,RxNorm Extension,Marketed Product,S,OMOP2752158,2017-08-24,2099-12-31,,1
45158771,Naltrexone 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,61392046625,2007-06-01,2012-06-01,D,1
45010704,Naltrexone hydrochloride 50 MG Oral Tablet [Depade],Drug,NDC,11-digit NDC,,00406009203,2014-01-01,2015-12-01,D,1
44848312,NALTREXONE HCL POWDER,Drug,NDC,11-digit NDC,,51927275300,2013-08-05,2099-12-31,,1
21310363,Methylnaltrexone bromide 12mg/0.6ml solution for injection vials,Drug,dm+d,VMP,,433520006,1970-01-01,2023-05-21,D,1
41410766,0.6 ML methylnaltrexone 20 MG/ML Injection [Relistor] Box of 7 by Emra-Med,Drug,RxNorm Extension,Marketed Product,S,OMOP2608728,2017-08-24,2099-12-31,,1
35880716,Naltrexone Tablets,Drug,NCCD,Drug Product,,157011,2020-10-02,2099-12-31,,1
44185999,Naltrexone 50 MG Delayed Release Oral Tablet [Nalorex] Box of 30 by Kohlpharma,Drug,RxNorm Extension,Marketed Product,S,OMOP3062722,2017-10-06,2099-12-31,,1
44982956,naltrexone hydrochloride 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,47335032608,2014-01-01,2099-12-31,,1
36930103,naltrexone 3 MG Oral Capsule by Drug Tariff Special Order,Drug,RxNorm Extension,Marketed Product,S,OMOP5199515,2023-05-22,2099-12-31,,1
44897503,NALTREXONE HCL POWDER,Drug,NDC,11-digit NDC,,38779088706,2013-08-05,2099-12-31,,1
21600594,methylnaltrexone bromide; parenteral,Drug,ATC,ATC 5th,C,A06AH01,1970-01-01,2099-12-31,,1
21106129,Naltrexone Oral Capsule,Drug,RxNorm Extension,Clinical Drug Form,S,OMOP280260,2017-08-24,2099-12-31,,1
46305010,NALTREXONE HYDROCHLORIDE - naltrexone hydrochloride tablet. film coated,Drug,SPL,Prescription Drug,C,74087d2f-468d-4de1-a2fc-a489d0f2abef,2022-09-16,2099-12-31,,1
40228622,MORPHINE SO4 20MG/NALTREXONE HCL 0.8MG CAP.SA,Drug,VANDF,Drug Product,,4029091,1970-01-01,2099-12-31,,1
42880994,CONTRAVE EXTENDED-RELEASE - naltrexone hydrochloride and bupropion hydrochloride tablet. extended release,Drug,SPL,Prescription Drug,C,9889a75d-4197-496c-aae1-15c9058c1d1b,2020-01-18,2099-12-31,,1
42949493,Naltrexone Oral Tablet [I-REXONE],Drug,RxNorm Extension,Branded Drug Form,S,OMOP4676076,2018-08-21,2099-12-31,,1
45669971,NALTREXONE HYDROCHLORIDE 50 mg ORAL TABLET. FILM COATED,Drug,SPL,SPL,,1977a47c-1029-465a-8176-3c9d70c7bbc8,1970-01-01,2099-12-31,,1
44341772,CONTRAVE EXTENDED-RELEASE - naltrexone hydrochloride and bupropion hydrochloride tablet. extended release,Drug,SPL,Prescription Drug,C,46778426-be0d-4df5-a8c1-2345d8efd241,2022-05-10,2099-12-31,,1
36194733,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,NDC,9-digit NDC,,705181146,2018-04-27,2099-12-31,,1
37486739,Naltrexone,Drug,CTD,Ingredient,,16590-41-3,1970-01-01,2099-12-31,,1
45893209,BUPROPION/NALTREXONE,Drug,NDFRT,Pharma Preparation,,N0000191102,2015-03-02,2099-12-31,,1
43316076,Naltrexone Hydrochloride,Drug,AMT,AU Substance,,2754011000036100,2016-11-01,2099-12-31,,1
21096266,Naltrexone 50 MG Oral Tablet [Adepend] Box of 28 by Orphan,Drug,RxNorm Extension,Marketed Product,S,OMOP280297,2017-08-24,2099-12-31,,1
36677537,Bupropion and naltrexone only product,Drug,SNOMED,Pharma/Biol Product,,774939003,2019-01-31,2099-12-31,,1
46241371,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,SPL,Prescription Drug,C,6cb61246-dc66-457c-a2ae-59da0dc55ccf,1998-05-08,2099-12-31,,1
35513074,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,SPL,Prescription Drug,C,7883f72f-dbab-70f6-e053-2991aa0a582a,2015-03-26,2099-12-31,,1
41217679,Naltrexone 50 MG Delayed Release Oral Tablet [Nrexon Hcl Neuraxpharm] Box of 280,Drug,RxNorm Extension,Branded Drug Box,,OMOP2415641,2017-07-30,2023-08-02,U,1
21047260,Naltrexone 4.8 MG Oral Capsule by Special Order,Drug,RxNorm Extension,Marketed Product,,OMOP280320,2017-08-24,2023-08-02,U,1
40998827,Naltrexone 50 MG Oral Tablet [Nemexin] Box of 50,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2196789,2017-08-24,2099-12-31,,1
36161357,methylnaltrexone bromide 150mg/1 / 8mg/.4mL / 12mg/.6mL ORAL. SUBCUTANEOUS INJECTION. SOLUTION. TABLET [relistor],Drug,SPL,Prescription Drug,C,2ad59ad1-9f92-4d50-9eff-8c31e1287f31,2008-04-24,2099-12-31,,1
44882170,Naltrexone 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,51129368002,2007-06-01,2012-06-01,D,1
44477781,naltrexone hydrochloride and bupropion hydrochloride 8mg/1 / 90mg/1 ORAL TABLET. EXTENDED RELEASE [contrave extended-release],Drug,NDC,9-digit NDC,,512670890,2014-10-22,2099-12-31,,1
45774486,12 HR bupropion hydrochloride 90 MG / naltrexone hydrochloride 8 MG Extended Release Oral Tablet,Drug,RxNorm,Quant Clinical Drug,S,1551468,2014-12-01,2099-12-31,,1
21197242,Naltrexone hydrochloride,Drug,dm+d,Ingredient,,64191009,1970-01-01,2099-12-31,,1
21254943,Naltrexone 4.5mg capsules,Drug,dm+d,VMP,,8822911000001103,1970-01-01,2099-12-31,,1
42828401,naltrexone hydrochloride 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,68788708402,2018-03-01,2020-06-01,D,1
4197355,Methylnaltrexone 12mg injection solution 0.6mL vial,Drug,SNOMED,Pharma/Biol Product,,433520006,2008-07-31,2018-07-31,D,1
45253806,naltrexone hydrochloride 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,16729008101,2014-01-01,2099-12-31,,1
21174857,Naltrexone 5 MG/ML,Drug,RxNorm Extension,Clinical Drug Comp,S,OMOP280352,2017-08-24,2099-12-31,,1
36470358,naltrexone hydrochloride and bupropion hydorchloride 8mg/1 / 90mg/1 ORAL TABLET. EXTENDED RELEASE [naltrexone hydrochloride and bupropion hydrochloride extended-release],Drug,SPL,Prescription Drug,C,4f69a194-fc16-b659-80b8-45e39f872c7c,2014-10-22,2099-12-31,,1
42708191,0.4 ML methylnaltrexone bromide 20 MG/ML Prefilled Syringe [Relistor],Drug,RxNorm,Quant Branded Drug,S,1244064,2012-05-07,2099-12-31,,1
21217308,Naltrexone 1.5mg capsules,Drug,dm+d,VMP,,14796911000001107,1970-01-01,2099-12-31,,1
43352328,Methylnaltrexone Bromide,Drug,AMT,AU Substance,,79326011000036108,2016-11-01,2099-12-31,,1
1357760,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,NDC,9-digit NDC,,500904925,2012-01-18,2099-12-31,,1
45409060,morphine-naltrexone 60 mg-2.4 mg oral capsule. extended release,Drug,Multum,Multum,,25563,2010-11-01,2099-12-31,,1
40134091,Naltrexone Injectable Suspension [Vivitrol],Drug,RxNorm,Branded Drug Form,,637215,2006-07-09,2016-05-01,D,1
21037371,Naltrexone 1 MG Oral Capsule Box of 1 by Special Order,Drug,RxNorm Extension,Marketed Product,,OMOP280351,2017-08-24,2023-08-02,U,1
36925711,naltrexone 3 MG Oral Capsule Box of 1 by Drug Tariff Special Order,Drug,RxNorm Extension,Marketed Product,S,OMOP5199516,2023-05-22,2099-12-31,,1
44630886,NALTREXONE HYDROCHLORIDE 50 MG [APO-NALTREXONE],Drug,DPD,Branded Drug Comp,,OMOP155471,1970-01-01,2017-06-24,D,1
36180842,naltrexone hydrochloride 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,70518131200,2018-08-01,2021-05-01,D,1
42644668,naltrexone hydrochloride 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,71335148001,2020-04-01,2099-12-31,,1
36212591,naltrexone Injectable Product,Drug,RxNorm,Clinical Dose Group,C,1156981,2016-08-01,2099-12-31,,1
37507639,naltrexone KIT [vivitrol],Drug,SPL,Prescription Drug,C,abdd4f9e-bbc7-4426-9849-8dd1dd44b00c,2006-06-13,2099-12-31,,1
37603207,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,SPL,Prescription Drug,C,c82a0ed4-3236-4166-90a8-f5e43e6dd883,2013-09-23,2099-12-31,,1
4203537,Methylnaltrexone bromide,Drug,SNOMED,Substance,,433519000,2008-07-31,2099-12-31,,1
4226968,Naltrexone-containing product,Drug,SNOMED,Pharma/Biol Product,,87617007,2002-01-31,2099-12-31,,1
43199269,Naltrexone 50 MG Delayed Release Oral Tablet [ReVia],Drug,RxNorm Extension,Branded Drug,S,OMOP459258,2017-08-24,2099-12-31,,1
580662,NALTREXONE HCL/BUPROPION HCL 8 mg-90 mg ORAL TABLET. EXTENDED RELEASE,Drug,GCN_SEQNO,GCN_SEQNO,,072802,2015-11-19,2099-12-31,,1
21145358,Naltrexone 2 MG Oral Capsule by Special Order,Drug,RxNorm Extension,Marketed Product,,OMOP280269,2017-08-24,2023-08-02,U,1
44865131,Naltrexone hydrochloride 50 MG Oral Tablet [ReVia],Drug,NDC,11-digit NDC,,51285027501,2014-01-01,2017-09-01,D,1
21135478,Naltrexone 50 MG Oral Tablet by Sigma-Tau,Drug,RxNorm Extension,Marketed Product,S,OMOP280281,2017-08-24,2099-12-31,,1
21135481,Naltrexone 3.6 MG Oral Capsule Box of 1,Drug,RxNorm Extension,Clinical Drug Box,S,OMOP280342,2017-08-24,2099-12-31,,1
21066850,Naltrexone 1 MG Oral Capsule,Drug,RxNorm Extension,Clinical Drug,S,OMOP280345,2017-08-24,2099-12-31,,1
40220709,methylnaltrexone bromide 150 MG [Relistor],Drug,RxNorm,Branded Drug Comp,S,1801515,2016-10-03,2099-12-31,,1
21313517,Naltrexone 4.5mg capsules,Drug,dm+d,AMP,,8822411000001106,1970-01-01,2099-12-31,,1
42949472,Naltrexone 25 MG Oral Tablet [I-REXONE],Drug,RxNorm Extension,Branded Drug,S,OMOP4676056,2018-08-21,2099-12-31,,1
37285832,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,NDC,9-digit NDC,,009047036,2012-02-29,2099-12-31,,1
45109886,naltrexone hydrochloride 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,68084029121,2014-01-01,2099-12-31,,1
40977882,Naltrexone 50 MG Oral Tablet [Nalorex] Box of 28 by Aca Mueller,Drug,RxNorm Extension,Marketed Product,S,OMOP2175844,2017-08-24,2099-12-31,,1
2918167,naltrexone 50 MG Oral Tablet by APO,Drug,RxNorm Extension,Marketed Product,S,OMOP5134992,2021-06-30,2099-12-31,,1
21314180,Naltrexone 1mg/5ml oral solution,Drug,dm+d,AMP,,12254411000001103,1970-01-01,2099-12-31,,1
40692865,Naltrexone 2.5mg capsules,Drug,dm+d,VMP,,32878511000001102,1970-01-01,2099-12-31,,1
36394603,naltrexone hydrochloride and bupropion hydrochloride 8mg/1 / 90mg/1 ORAL TABLET. EXTENDED RELEASE [contrave extended-release],Drug,SPL,Prescription Drug,C,9034ebf9-19f7-4347-ac5c-27d0952c689b,2014-10-22,2099-12-31,,1
3159480,Methylnaltrexone 12mg injection solution 0.6mL vial,Drug,Nebraska Lexicon,Pharma/Biol Product,,433520006,2008-07-30,2008-07-31,U,1
3159715,Morphine sulphate 30mg + naltrexone hydrochloride 1.2mg m/r capsule,Drug,Nebraska Lexicon,Pharma/Biol Product,,444484006,2017-07-30,2017-07-31,U,1
36844579,METHYLNALTREXONE,Drug,OMOP Invest Drug,Ingredient,,0RK7M7IABE,1970-01-01,2099-12-31,,1
35623787,Naltrexone microspheres 380mg powder for conventional release solution for injection vial,Drug,SNOMED,Pharma/Biol Product,,766211008,2018-07-31,2019-07-31,D,1
41123811,Naltrexone 50 MG Oral Tablet [Nrexon Hcl] Box of 28,Drug,RxNorm Extension,Branded Drug Box,,OMOP2321773,2017-07-30,2023-08-02,U,1
1561600,naltrexone hydrochloride and bupropion hydrochloride 8mg/1 / 90mg/1 ORAL TABLET. EXTENDED RELEASE [contrave extended-release],Drug,SPL,Prescription Drug,C,8384b028-7ae8-2a7b-e053-2a91aa0a342c,2014-10-22,2099-12-31,,1
40216630,NALTREXONE/OXYMORPHONE,Drug,NDFRT,Drug Interaction,,N0000177999,1970-01-01,2014-11-30,D,1
40220705,methylnaltrexone Oral Product,Drug,RxNorm,Clinical Dose Group,C,1801511,2016-10-03,2099-12-31,,1
1599969,NALTREXONE HYDROCHLORIDE,Drug,VANDF,Drug Product,,4018545,1970-01-01,2099-12-31,,1
