concept_id,concept_name,vocabulary_id,concept_code
19098338,valdecoxib 10 MG Oral Tablet [Bextra],RxNorm,352062
19098339,valdecoxib 20 MG Oral Tablet [Bextra],RxNorm,352063
1118113,celecoxib 400 MG Oral Capsule [Celebrex],RxNorm,352314
1136980,ketorolac,RxNorm,35827
19032728,bufexamac 50 MG/ML,RxNorm,358568
1146942,piroxicam 10 MG/ML,RxNorm,358619
1127899,acetaminophen 110 MG / aspirin 162 MG / caffeine 32.4 MG / salicylamide 152 MG Oral Tablet,RxNorm,359221
19099551,24 HR etodolac 500 MG Extended Release Oral Tablet,RxNorm,359500
1186053,24 HR ketoprofen 200 MG Extended Release Oral Capsule,RxNorm,359697
40048579,ibuprofen Topical Cream [Proflex],RxNorm,362173
40048832,ketorolac Injectable Solution [Toradol],RxNorm,363077
40077953,piroxicam Injectable Solution [Feldene],RxNorm,363586
40057839,nabumetone Oral Suspension [Relifex],RxNorm,365844
40054151,ibuprofen Oral Suspension [Advil],RxNorm,365861
40054154,ibuprofen Oral Suspension [Junifen],RxNorm,365908
40099354,rofecoxib Oral Suspension [Vioxx],RxNorm,366076
40077959,piroxicam Oral Capsule [Pirozip],RxNorm,366166
40054688,fenbufen Oral Capsule [Fenbuzip],RxNorm,366167
40050526,indomethacin Oral Capsule [Artracin],RxNorm,366168
40077956,piroxicam Oral Capsule [Flamatrol],RxNorm,366169
40089139,tolmetin Oral Capsule [Tolectin],RxNorm,366170
40048786,ketoprofen Oral Capsule [Orudis],RxNorm,366222
40050529,indomethacin Oral Capsule [Indocin],RxNorm,366224
40038013,fenoprofen Oral Capsule [Nalfon],RxNorm,366226
40041349,etodolac Oral Capsule [Lodine],RxNorm,366234
40077955,piroxicam Oral Capsule [Feldene],RxNorm,366276
40089138,tolmetin Oral Capsule [Tolectin DS],RxNorm,366291
40092943,celecoxib Oral Capsule [Celebrex],RxNorm,366443
40077958,piroxicam Oral Capsule [Piroflam],RxNorm,366477
40050531,indomethacin Oral Capsule [Indolar],RxNorm,366507
40050530,indomethacin Oral Capsule [Indoflex],RxNorm,366508
40054689,fenbufen Oral Capsule [Lederfen],RxNorm,366509
40050533,indomethacin Oral Capsule [Mobilan],RxNorm,366511
40064869,meclofenamate Oral Capsule [Meclomen],RxNorm,366742
40097557,acemetacin Oral Capsule [Emflex],RxNorm,366796
40077957,piroxicam Oral Capsule [Larapam],RxNorm,366799
40032124,diclofenac Extended Release Oral Capsule [Diclomax Retard],RxNorm,366807
40048777,ketoprofen Extended Release Oral Capsule [Ketozip CR],RxNorm,366927
40048772,ketoprofen Extended Release Oral Capsule [Fenoket],RxNorm,366929
40048774,ketoprofen Extended Release Oral Capsule [Ketocid],RxNorm,366932
40048778,ketoprofen Extended Release Oral Capsule [Larafen CR],RxNorm,366933
40050243,indomethacin Extended Release Oral Capsule [Slo-Indo],RxNorm,366940
1156378,flurbiprofen,RxNorm,4502
40050242,indomethacin Extended Release Oral Capsule [Rheumacin LA],RxNorm,367009
40037717,flurbiprofen Extended Release Oral Capsule [Froben],RxNorm,367038
40012021,aspirin Chewing Gum [Aspergum],RxNorm,367149
40064743,naproxen Rectal Suppository [Naprosyn],RxNorm,367511
40078257,piroxicam Rectal Suppository [Feldene],RxNorm,367512
40032418,diclofenac Rectal Suppository [Voltarol],RxNorm,367513
40037725,flurbiprofen Rectal Suppository [Froben],RxNorm,367514
40050542,indomethacin Rectal Suppository [Indocin],RxNorm,367528
40050543,indomethacin Rectal Suppository [Indolar],RxNorm,367575
40054693,fenbufen Oral Tablet [Fenbuzip],RxNorm,367618
40054694,fenbufen Oral Tablet [Lederfen],RxNorm,367619
40041351,etodolac Oral Tablet [Lodine],RxNorm,367620
40072982,phenylbutazone Oral Tablet [Butazone],RxNorm,367622
40064736,naproxen Oral Tablet [Prosaid],RxNorm,367624
40102523,tenoxicam Oral Tablet [Mobiflex],RxNorm,367626
40057842,nabumetone Oral Tablet [Relifex],RxNorm,367627
40082938,sulindac Oral Tablet [Clinoril],RxNorm,367629
40064737,naproxen Oral Tablet [Rheuflex],RxNorm,367631
40012253,aspirin / caffeine / orphenadrine Oral Tablet [Orphengesic],RxNorm,367716
40012251,aspirin / caffeine / orphenadrine Oral Tablet [Norgesic],RxNorm,367717
40012288,aspirin / caffeine Oral Tablet [P-A-C Analgesic],RxNorm,367752
40012281,aspirin / caffeine Oral Tablet [Anacin],RxNorm,367758
40003489,acetaminophen / aspirin / caffeine / salicylamide Oral Tablet [Saleto],RxNorm,367856
40143248,ibuprofen Oral Solution,RxNorm,748640
1177847,ibuprofen 20 MG/ML Oral Solution,RxNorm,748641
40142758,aspirin Delayed Release Oral Tablet [St. Joseph Aspirin],RxNorm,749794
40144382,diclofenac Topical Gel [Voltaren],RxNorm,752882
19128678,ibuprofen 20 MG/ML Oral Solution [Brufen],RxNorm,755462
19129017,ibuprofen 40 MG/ML Oral Solution,RxNorm,756109
40146878,ibuprofen Oral Solution [Brufen],RxNorm,756958
19129203,{7 (lansoprazole 15 MG Delayed Release Oral Capsule) / 14 (naproxen 375 MG Oral Tablet) } Pack,RxNorm,758486
19129204,{7 (lansoprazole 15 MG Delayed Release Oral Capsule [Prevacid]) / 14 (naproxen 375 MG Oral Tablet [Naprosyn]) } Pack [Prevacid NapraPac 375],RxNorm,758487
19129205,{7 (lansoprazole 15 MG Delayed Release Oral Capsule) / 14 (naproxen 500 MG Oral Tablet) } Pack,RxNorm,758497
19129206,{7 (lansoprazole 15 MG Delayed Release Oral Capsule [Prevacid]) / 14 (naproxen 500 MG Oral Tablet [Naprosyn]) } Pack [Prevacid NapraPac 500],RxNorm,758498
40148360,acetaminophen / aspirin Oral Powder,RxNorm,763110
1128828,acetaminophen 325 MG / aspirin 500 MG Oral Powder,RxNorm,763111
1135360,acetaminophen 260 MG / aspirin 520 MG / caffeine 32.5 MG Oral Powder,RxNorm,763116
19025925,oxyphenbutazone,RxNorm,7816
19129851,ibuprofen 100 MG [Motrin],RxNorm,792240
40149378,ibuprofen Chewable Tablet [Motrin],RxNorm,792241
1177851,ibuprofen 100 MG Chewable Tablet [Motrin],RxNorm,792242
19129914,naproxen 375 MG Delayed Release Oral Tablet [Aflaxen],RxNorm,794012
19130280,aspirin 650 MG / caffeine 32 MG / salicylamide 200 MG Oral Powder,RxNorm,797050
40055252,meloxicam Oral Tablet [Mobic],RxNorm,368154
40099356,rofecoxib Oral Tablet [Vioxx],RxNorm,368197
40064725,naproxen Oral Tablet [Aflaxen],RxNorm,368267
40064728,naproxen Oral Tablet [Aleve],RxNorm,368447
40048790,ketoprofen Oral Tablet [Orudis KT],RxNorm,368448
40048789,ketoprofen Oral Tablet [Actron],RxNorm,368449
40010186,aspirin Oral Tablet [Bayer Aspirin],RxNorm,368457
40010204,aspirin Oral Tablet [Norwich Aspirin],RxNorm,368468
40038016,fenoprofen Oral Tablet [Fepron],RxNorm,368505
40054180,ibuprofen Oral Tablet [Ibren],RxNorm,368594
40054179,ibuprofen Oral Tablet [Ibifon 600],RxNorm,368595
40041352,etodolac Oral Tablet [Ramodar],RxNorm,368596
40072981,phenylbutazone Oral Tablet [Butazolidin],RxNorm,368597
40072980,phenylbutazone Oral Tablet [Butacote],RxNorm,368598
40038017,fenoprofen Oral Tablet [Nalfon],RxNorm,368641
40010191,aspirin Oral Tablet [Bufferin],RxNorm,368653
40100422,valdecoxib Oral Tablet [Bextra],RxNorm,368671
40102010,oxaprozin Oral Tablet [Daypro],RxNorm,368765
40057841,nabumetone Oral Tablet [Relafen],RxNorm,368811
40048570,ibuprofen Oral Tablet [Saleto-800],RxNorm,368821
40054185,ibuprofen Oral Tablet [Ibu-Tab],RxNorm,368822
40054186,ibuprofen Oral Tablet [Ibu],RxNorm,368823
40048569,ibuprofen Oral Tablet [Saleto-600],RxNorm,368824
40048568,ibuprofen Oral Tablet [Saleto-400],RxNorm,368828
40054174,ibuprofen Oral Tablet [Dolgesic],RxNorm,368829
40048573,ibuprofen Oral Tablet [Uni-Pro],RxNorm,368830
40048572,ibuprofen Oral Tablet [Tab-Profen],RxNorm,368831
40048571,ibuprofen Oral Tablet [Sup Pain Med],RxNorm,368832
40048567,ibuprofen Oral Tablet [Saleto-200],RxNorm,368833
40048563,ibuprofen Oral Tablet [Q-Profen],RxNorm,368834
40054193,ibuprofen Oral Tablet [Menadol],RxNorm,368838
40054176,ibuprofen Oral Tablet [Genpril],RxNorm,368840
40054171,ibuprofen Oral Tablet [Cap-Profen],RxNorm,368841
40012589,aspirin / meprobamate Oral Tablet [Equagesic],RxNorm,368986
40003496,acetaminophen / aspirin / caffeine Oral Tablet [Excedrin],RxNorm,369063
40048837,ketorolac Oral Tablet [Toradol],RxNorm,369148
40032415,diclofenac Oral Tablet [Cataflam],RxNorm,369164
40089142,tolmetin Oral Tablet [Tolectin 600],RxNorm,369289
40089143,tolmetin Oral Tablet [Tolectin],RxNorm,369290
40064740,naproxen Oral Tablet [Timpron],RxNorm,369399
40037722,flurbiprofen Oral Tablet [Ansaid],RxNorm,369463
40037723,flurbiprofen Oral Tablet [Froben],RxNorm,369570
40038015,fenoprofen Oral Tablet [Fenopron],RxNorm,369571
40064738,naproxen Oral Tablet [Rimoxyn],RxNorm,369572
40064733,naproxen Oral Tablet [Arthroxen],RxNorm,369573
40064734,naproxen Oral Tablet [Laraflex],RxNorm,369574
40064741,naproxen Oral Tablet [Valrox],RxNorm,369578
40009848,aspirin Chewable Tablet [St. Joseph Aspirin],RxNorm,369693
40093051,diclofenac Disintegrating Oral Tablet [Voltarol],RxNorm,369791
40064712,naproxen Delayed Release Oral Tablet [Naprosyn EC],RxNorm,369793
40032114,diclofenac Delayed Release Oral Tablet [Flamrase],RxNorm,369796
40032115,diclofenac Delayed Release Oral Tablet [Isclofen],RxNorm,369797
40032113,diclofenac Delayed Release Oral Tablet [Diclozip],RxNorm,369798
40032118,diclofenac Delayed Release Oral Tablet [Valenac],RxNorm,369799
40032116,diclofenac Delayed Release Oral Tablet [Lofensaid],RxNorm,369829
40032111,diclofenac Delayed Release Oral Tablet [Dicloflex],RxNorm,369830
40032121,diclofenac Delayed Release Oral Tablet [Voltarene],RxNorm,369831
40064713,naproxen Delayed Release Oral Tablet [Nycopren],RxNorm,369832
40064711,naproxen Delayed Release Oral Tablet [Aflaxen],RxNorm,369833
40032120,diclofenac Delayed Release Oral Tablet [Voltaren],RxNorm,369846
40032122,diclofenac Delayed Release Oral Tablet [Voltarol],RxNorm,369856
40032117,diclofenac Delayed Release Oral Tablet [Rhumalgan],RxNorm,369857
40032119,diclofenac Delayed Release Oral Tablet [Volraman],RxNorm,369858
40072973,phenylbutazone Delayed Release Oral Tablet [Butacote],RxNorm,369859
40064719,naproxen Extended Release Oral Tablet [Pranoxen Continus],RxNorm,369860
40032134,diclofenac Extended Release Oral Tablet [Dicloflex Retard],RxNorm,369939
40032402,diclofenac Extended Release Oral Tablet [Voltarene LP],RxNorm,369943
40032149,diclofenac Extended Release Oral Tablet [Voltaren Retard],RxNorm,369944
40064717,naproxen Extended Release Oral Tablet [Naprelan],RxNorm,369974
40032403,diclofenac Extended Release Oral Tablet [Voltarol Retard],RxNorm,370134
40078261,piroxicam Topical Gel [Feldene Sports],RxNorm,370367
40032423,diclofenac Topical Gel [Solaraze],RxNorm,370383
40078262,piroxicam Topical Gel [Feldene],RxNorm,370477
40048794,ketoprofen Topical Gel [Powergel],RxNorm,370479
40010213,aspirin Rectal Suppository,RxNorm,370609
40009896,aspirin Oral Tablet,RxNorm,370611
40009878,aspirin Extended Release Oral Tablet,RxNorm,370612
40009842,aspirin Chewable Tablet,RxNorm,370614
40012277,aspirin / caffeine Oral Tablet,RxNorm,370615
40012579,aspirin / hydrocodone Oral Tablet,RxNorm,370643
40054148,ibuprofen Oral Suspension,RxNorm,370672
40054133,ibuprofen Chewable Tablet,RxNorm,370673
40054158,ibuprofen Oral Tablet,RxNorm,370674
40054144,ibuprofen Oral Capsule,RxNorm,370675
40053096,ibuprofen / pseudoephedrine Oral Suspension,RxNorm,370677
40053099,ibuprofen / pseudoephedrine Oral Tablet,RxNorm,370678
40050535,indomethacin Oral Suspension,RxNorm,370686
40050525,indomethacin Oral Capsule,RxNorm,370687
40050539,indomethacin Rectal Suppository,RxNorm,370688
40050233,indomethacin Extended Release Oral Capsule,RxNorm,370689
40097538,aceclofenac Oral Tablet,RxNorm,370739
40097556,acemetacin Oral Capsule,RxNorm,370740
40097558,acemetacin Oral Tablet,RxNorm,370741
40097555,acemetacin Extended Release Oral Tablet,RxNorm,370742
40009219,amoxicillin / piroxicam Oral Tablet,RxNorm,370890
40009857,aspirin Delayed Release Oral Tablet,RxNorm,370939
40009890,aspirin Oral Capsule,RxNorm,370940
40009849,aspirin Chewing Gum,RxNorm,370942
40012311,aspirin / codeine Oral Tablet,RxNorm,370943
40012316,aspirin / diphenhydramine Oral Tablet,RxNorm,370944
40003505,acetaminophen / aspirin Oral Tablet,RxNorm,370945
40012644,aspirin / butalbital Oral Tablet,RxNorm,370946
40093264,bumadizone Oral Tablet,RxNorm,371156
40022483,carisoprodol / naproxen Oral Capsule,RxNorm,371289
40022484,carisoprodol / naproxen Oral Tablet,RxNorm,371290
40022485,carisoprodol / piroxicam Oral Tablet,RxNorm,371291
40092942,celecoxib Oral Capsule,RxNorm,371343
40031160,chlorzoxazone / ibuprofen Oral Tablet,RxNorm,371476
40097542,acemetacin / chlorzoxazone Oral Tablet,RxNorm,371477
40031162,chlorzoxazone / piroxicam Oral Tablet,RxNorm,371478
40032123,diclofenac Extended Release Oral Capsule,RxNorm,371793
40032109,diclofenac Delayed Release Oral Tablet,RxNorm,371794
40032405,diclofenac Injectable Solution,RxNorm,371795
40032417,diclofenac Rectal Suppository,RxNorm,371796
40032413,diclofenac Oral Suspension,RxNorm,371797
40032414,diclofenac Oral Tablet,RxNorm,371798
40032129,diclofenac Extended Release Oral Tablet,RxNorm,371799
40002623,acetaminophen / diclofenac Delayed Release Oral Tablet,RxNorm,371801
40002624,acetaminophen / diclofenac Oral Tablet,RxNorm,371802
40041348,etodolac Oral Capsule,RxNorm,372125
40041350,etodolac Oral Tablet,RxNorm,372126
40054686,fenbufen Oral Capsule,RxNorm,372146
40054692,fenbufen Oral Tablet,RxNorm,372147
40038012,fenoprofen Oral Capsule,RxNorm,372153
40038014,fenoprofen Oral Tablet,RxNorm,372154
40037716,flurbiprofen Extended Release Oral Capsule,RxNorm,372245
40037724,flurbiprofen Rectal Suppository,RxNorm,372247
40037721,flurbiprofen Oral Tablet,RxNorm,372249
40055145,homatropine / ibuprofen Oral Tablet,RxNorm,372401
40054143,ibuprofen Injectable Solution,RxNorm,372448
40054141,ibuprofen Extended Release Oral Tablet,RxNorm,372449
40002727,acetaminophen / ibuprofen Oral Capsule,RxNorm,372450
40002728,acetaminophen / ibuprofen Oral Suspension,RxNorm,372451
40002729,acetaminophen / ibuprofen Oral Tablet,RxNorm,372452
40053401,ibuprofen / vitamin B12 Oral Tablet,RxNorm,372454
40050546,indomethacin Topical Solution,RxNorm,372472
40050538,indomethacin Oral Tablet,RxNorm,372473
40050244,indomethacin Extended Release Oral Tablet,RxNorm,372474
40027149,dexamethasone / indomethacin Oral Tablet,RxNorm,372476
40049850,indomethacin / thiamine Oral Tablet,RxNorm,372477
40048783,ketoprofen Oral Capsule,RxNorm,372535
40048771,ketoprofen Extended Release Oral Capsule,RxNorm,372536
40048781,ketoprofen Injectable Solution,RxNorm,372537
40048787,ketoprofen Oral Solution,RxNorm,372538
40048791,ketoprofen Rectal Suppository,RxNorm,372539
40048788,ketoprofen Oral Tablet,RxNorm,372540
40002730,acetaminophen / ketoprofen Oral Suspension,RxNorm,372541
40002731,acetaminophen / ketoprofen Oral Tablet,RxNorm,372542
40048780,ketoprofen Extended Release Oral Tablet,RxNorm,372543
40048770,ketoprofen Delayed Release Oral Tablet,RxNorm,372544
40048828,ketorolac Injectable Solution,RxNorm,372545
40048836,ketorolac Oral Tablet,RxNorm,372547
40055249,meloxicam Injectable Solution,RxNorm,372752
40055253,meloxicam Rectal Suppository,RxNorm,372753
40055251,meloxicam Oral Tablet,RxNorm,372754
40012588,aspirin / meprobamate Oral Tablet,RxNorm,372778
40012591,aspirin / methocarbamol Oral Tablet,RxNorm,372833
40049849,indomethacin / methocarbamol Oral Capsule,RxNorm,372834
40057838,nabumetone Oral Suspension,RxNorm,372976
40064721,naproxen Oral Capsule,RxNorm,373002
40064742,naproxen Rectal Suppository,RxNorm,373003
40064722,naproxen Oral Suspension,RxNorm,373004
40064724,naproxen Oral Tablet,RxNorm,373005
40064716,naproxen Extended Release Oral Tablet,RxNorm,373006
40002742,acetaminophen / naproxen Oral Suspension,RxNorm,373007
40002743,acetaminophen / naproxen Oral Tablet,RxNorm,373008
40064710,naproxen Delayed Release Oral Tablet,RxNorm,373009
40070843,orphenadrine / piroxicam Oral Tablet,RxNorm,373162
40102009,oxaprozin Oral Tablet,RxNorm,373169
40066993,oxyphenbutazone Oral Tablet,RxNorm,373205
40012603,aspirin / pentazocine Oral Tablet,RxNorm,373278
40072975,phenylbutazone Oral Capsule,RxNorm,373356
40072979,phenylbutazone Oral Tablet,RxNorm,373357
40072972,phenylbutazone Delayed Release Oral Tablet,RxNorm,373358
40001292,lidocaine / phenylbutazone Injectable Solution,RxNorm,373359
40061670,mephenesin / phenylbutazone Oral Tablet,RxNorm,373360
40077961,piroxicam Oral Tablet,RxNorm,373485
40077954,piroxicam Oral Capsule,RxNorm,373486
40077952,piroxicam Injectable Solution,RxNorm,373487
40078256,piroxicam Rectal Suppository,RxNorm,373488
40077960,piroxicam Oral Suspension,RxNorm,373489
40077951,piroxicam Delayed Release Oral Tablet,RxNorm,373490
40002771,acetaminophen / piroxicam Delayed Release Oral Tablet,RxNorm,373491
40002773,acetaminophen / piroxicam Rectal Suppository,RxNorm,373492
40002772,acetaminophen / piroxicam Oral Tablet,RxNorm,373493
40012859,ascorbic acid / piroxicam Oral Tablet,RxNorm,373494
40077886,piroxicam / prednisone Delayed Release Oral Tablet,RxNorm,373495
40036615,diclofenac / pridinol Delayed Release Oral Tablet,RxNorm,373587
40036616,diclofenac / pridinol Oral Tablet,RxNorm,373588
40102364,proglumetacin Oral Tablet,RxNorm,373620
40053094,ibuprofen / pseudoephedrine Oral Capsule,RxNorm,373693
40082937,sulindac Oral Tablet,RxNorm,374003
40102518,tenoxicam Injectable Solution,RxNorm,374030
40102524,tenoxicam Rectal Suppository,RxNorm,374031
40102522,tenoxicam Oral Tablet,RxNorm,374032
40099081,tolfenamic acid Oral Capsule,RxNorm,374154
40089137,tolmetin Oral Capsule,RxNorm,374155
40089140,tolmetin Oral Solution,RxNorm,374156
40089141,tolmetin Oral Tablet,RxNorm,374157
40053399,ibuprofen / tolperisone Oral Tablet,RxNorm,374162
40012296,aspirin / carisoprodol Oral Tablet,RxNorm,374442
40064313,naproxen / pseudoephedrine Extended Release Oral Tablet,RxNorm,374618
40012254,aspirin / caffeine / propoxyphene Oral Capsule,RxNorm,374702
40012595,aspirin / oxycodone Oral Tablet,RxNorm,374711
40012629,aspirin / butalbital / caffeine Oral Capsule,RxNorm,374753
40012635,aspirin / butalbital / caffeine Oral Tablet,RxNorm,374755
40012624,aspirin / butalbital / caffeine / codeine Oral Capsule,RxNorm,374756
40012264,aspirin / caffeine / dihydrocodeine Oral Capsule,RxNorm,374757
40012249,aspirin / caffeine / orphenadrine Oral Tablet,RxNorm,374758
40012294,aspirin / carisoprodol / codeine Oral Tablet,RxNorm,374760
40012271,aspirin / caffeine / salicylamide Oral Tablet,RxNorm,374765
40082936,sulindac Delayed Release Oral Tablet,RxNorm,375943
40083341,suprofen Oral Capsule,RxNorm,375944
40009892,aspirin Oral Solution,RxNorm,375972
40007838,aluminum hydroxide / magnesium trisilicate / phenylbutazone Oral Capsule,RxNorm,375984
40006226,aluminum hydroxide / aspirin / magnesium hydroxide Oral Tablet,RxNorm,375985
40003490,acetaminophen / aspirin / caffeine Oral Capsule,RxNorm,375995
19131976,ibuprofen 100 MG Oral Tablet [Motrin],RxNorm,806013
19132061,aspirin 500 MG / caffeine 65 MG Oral Tablet,RxNorm,806446
19132863,{7 (lansoprazole 15 MG Delayed Release Oral Capsule) / 14 (naproxen 250 MG Oral Tablet) } Pack,RxNorm,810014
19132864,{7 (lansoprazole 15 MG Delayed Release Oral Capsule [Prevacid]) / 14 (naproxen 250 MG Oral Tablet [Naprosyn]) } Pack [PREVACID NapraPAC 250],RxNorm,810015
36030814,aspirin / phenobarbital,RxNorm,812525
36030850,ascorbic acid / aspirin,RxNorm,813961
36030876,aspirin / phenylephrine,RxNorm,814664
36030889,aspirin / diphenhydramine / phenylpropanolamine,RxNorm,815052
1135710,phenylbutazone,RxNorm,8160
36030920,aspirin / chlorpheniramine / phenylpropanolamine,RxNorm,816174
36030935,acetanilide / aspirin / caffeine / ephedrine,RxNorm,816812
36030936,aspirin / chlorpheniramine,RxNorm,816818
36030951,aspirin / brompheniramine / dextromethorphan / phenylpropanolamine,RxNorm,817275
36030958,aspirin / phenylpropanolamine,RxNorm,817405
36030960,ascorbic acid / aspirin / caffeine,RxNorm,817455
36030975,aspirin / caffeine / quinine,RxNorm,817778
36030981,aspirin / calcium carbonate,RxNorm,817958
36031003,aspirin / chlorpheniramine / phenylephrine,RxNorm,818496
36031037,aspirin / papain,RxNorm,819659
36031041,aspirin / cyclizine,RxNorm,819817
36031061,acetaminophen / aspirin / salicylamide,RxNorm,820701
40155229,aspirin Chewable Tablet [Bayer Aspirin],RxNorm,825179
1135445,acetaminophen 250 MG / aspirin 250 MG / caffeine 65 MG Oral Capsule,RxNorm,827318
1135447,aspirin 389 MG / caffeine 32.4 MG / propoxyphene hydrochloride 32 MG Oral Capsule,RxNorm,828585
1135449,aspirin 389 MG / caffeine 32.4 MG / propoxyphene hydrochloride 65 MG Oral Capsule,RxNorm,828594
1197739,mefenamic acid 10 MG/ML,RxNorm,829497
1197740,mefenamic acid 10 MG/ML Oral Suspension,RxNorm,829498
1197741,mefenamic acid 250 MG,RxNorm,829499
19133331,mefenamic acid 250 MG Oral Capsule,RxNorm,829500
19133332,mefenamic acid 250 MG [Ponstel],RxNorm,829501
19133333,mefenamic acid 250 MG Oral Capsule [Ponstel],RxNorm,829502
1197754,mefenamic acid 500 MG,RxNorm,829612
1197755,mefenamic acid 500 MG Oral Tablet,RxNorm,829613
40156649,acetaminophen / aspirin / caffeine Oral Tablet [Vanquish],RxNorm,830544
19133852,ketorolac tromethamine 10 MG,RxNorm,834021
19133853,ketorolac tromethamine 10 MG Oral Tablet,RxNorm,834022
19134039,naproxen 500 MG Delayed Release Oral Tablet [Naprosyn],RxNorm,835560
1146810,piroxicam,RxNorm,8356
19134149,mefenamic acid 250 MG [Contraflam],RxNorm,844279
19134150,mefenamic acid 500 MG [Dysman],RxNorm,844280
19134151,mefenamic acid 250 MG [Dysman],RxNorm,844281
19134152,mefenamic acid 10 MG/ML [Ponstan],RxNorm,844282
19134153,mefenamic acid 500 MG [Ponstan],RxNorm,844283
19134163,mefenamic acid 500 MG [Contraflam],RxNorm,844293
19134164,mefenamic acid 500 MG [Opustan],RxNorm,844294
19134165,mefenamic acid 250 MG [Opustan],RxNorm,844295
19134170,mefenamic acid 500 MG [Meflam],RxNorm,844300
19134171,mefenamic acid 250 MG [Meflam],RxNorm,844301
19134398,ketoprofen 100 MG Extended Release Oral Capsule [Oruvail],RxNorm,844579
19134399,ketoprofen 150 MG Extended Release Oral Capsule [Oruvail],RxNorm,844580
19134640,ketoprofen 100 MG Extended Release Oral Capsule,RxNorm,844825
19134683,ketoprofen 160 MG Extended Release Oral Capsule,RxNorm,844875
19134684,ketoprofen 320 MG Extended Release Oral Capsule,RxNorm,844876
19134910,ketoprofen 100 MG Extended Release Oral Capsule [Ketovail],RxNorm,845103
40006225,aluminum hydroxide / aspirin / codeine / magnesium hydroxide Oral Tablet,RxNorm,376079
40029205,codeine / diclofenac Oral Tablet,RxNorm,376215
40064720,naproxen Injectable Solution,RxNorm,376265
40002744,acetaminophen / naproxen Rectal Suppository,RxNorm,376266
40077887,piroxicam / prednisone Oral Tablet,RxNorm,376283
40032411,diclofenac Oral Capsule,RxNorm,376352
40009875,aspirin Extended Release Oral Capsule,RxNorm,376394
40099355,rofecoxib Oral Tablet,RxNorm,376431
40020335,bufexamac Topical Ointment,RxNorm,376458
40077889,piroxicam / vitamin B12 Oral Tablet,RxNorm,377049
40020332,bufexamac Topical Cream,RxNorm,377615
40048577,ibuprofen Topical Cream,RxNorm,377732
40050544,indomethacin Topical Cream,RxNorm,377734
19041220,tenoxicam,RxNorm,37790
40048583,ibuprofen Topical Gel,RxNorm,377956
40048793,ketoprofen Topical Gel,RxNorm,377957
40078259,piroxicam Topical Gel,RxNorm,377958
40032422,diclofenac Topical Gel,RxNorm,377959
40064744,naproxen Topical Gel,RxNorm,378031
40050545,indomethacin Topical Gel,RxNorm,378050
40072978,phenylbutazone Oral Powder,RxNorm,378238
40102008,oxaprozin Delayed Release Oral Capsule,RxNorm,378275
40072976,phenylbutazone Oral Gel,RxNorm,378664
40057840,nabumetone Oral Tablet,RxNorm,378684
40100421,valdecoxib Oral Tablet,RxNorm,378686
40032128,diclofenac Extended Release Suspension,RxNorm,378791
40060217,cyclonium / ibuprofen Oral Tablet,RxNorm,378952
40099353,rofecoxib Oral Suspension,RxNorm,379117
40041347,etodolac Extended Release Oral Tablet,RxNorm,379169
40012267,aspirin / caffeine / salicylamide Oral Powder,RxNorm,379282
40077949,piroxicam Disintegrating Oral Tablet,RxNorm,379306
40012577,aspirin / glycine Disintegrating Oral Tablet,RxNorm,379357
40053089,ibuprofen / menthol Topical Gel,RxNorm,379418
40009853,aspirin Disintegrating Oral Tablet,RxNorm,379422
40009891,aspirin Oral Powder,RxNorm,379497
19041246,tenoxicam 10 MG/ML,RxNorm,379539
40054192,ibuprofen Oral Tablet [Lidifen],RxNorm,380776
40064714,naproxen Delayed Release Oral Tablet [Timpron 250 EC],RxNorm,379826
40064715,naproxen Delayed Release Oral Tablet [Timpron 500 EC],RxNorm,379827
40064739,naproxen Oral Tablet [Synflex],RxNorm,379829
40064731,naproxen Oral Tablet [Arthrosin 250],RxNorm,379833
40064732,naproxen Oral Tablet [Arthrosin 500],RxNorm,379834
40054163,ibuprofen Oral Tablet [Anadin Ibuprofen],RxNorm,379845
40054170,ibuprofen Oral Tablet [Brufen],RxNorm,379846
1177793,ibuprofen 3 MG/ML,RxNorm,379847
40054142,ibuprofen Extended Release Oral Tablet [Brufen Retard],RxNorm,379848
40054167,ibuprofen Oral Tablet [Arthrofen 200],RxNorm,379850
40054168,ibuprofen Oral Tablet [Arthrofen 400],RxNorm,379851
40054169,ibuprofen Oral Tablet [Arthrofen 600],RxNorm,379852
40054165,ibuprofen Oral Tablet [Apsifen],RxNorm,379853
40054164,ibuprofen Oral Tablet [Apsifen F],RxNorm,379854
40054173,ibuprofen Oral Tablet [Cuprofen],RxNorm,379855
40054172,ibuprofen Oral Tablet [Cuprofen Maximum Strength],RxNorm,379856
40048584,ibuprofen Topical Gel [Cuprofen],RxNorm,379857
40054175,ibuprofen Oral Tablet [Ebufac],RxNorm,379858
40054181,ibuprofen Oral Tablet [Ibrufhalal],RxNorm,379860
40054187,ibuprofen Oral Tablet [Ibular],RxNorm,379862
40054189,ibuprofen Oral Tablet [Ibumetin],RxNorm,379863
40055254,meloxicam Rectal Suppository [Mobic],RxNorm,379864
40054190,ibuprofen Oral Tablet [Inoven],RxNorm,380774
40054196,ibuprofen Oral Tablet [Migrafen],RxNorm,380779
40048558,ibuprofen Oral Tablet [Nurofen Advance],RxNorm,380794
40054156,ibuprofen Oral Suspension [Nurofen For Children],RxNorm,380795
